,AnswerProba,ElseEntropy,AnswerEntropy,T1,T2,T3,T4,T5,stdX,stdY,text_length,alphaWordCount,signWordCount,numericWordCount,avg_word_length
189,0.3595505617977528,1.5574319619297041,0.9423094893103272,,,,,,197.97333013910432,149.84624761359703,208.0,36.0,2.0,21.0,5.777777777777778
190,0.6479473276529821,1.4963415771555275,0.9358879179614868,,,,,,180.48297011075587,119.22026883043,89.0,16.0,1.0,6.0,5.5625
191,0.34522439585730724,1.3437486981902047,0.9297305688613399,,,,,,180.6560076837881,141.00226152477853,228.0,44.0,4.0,0.0,5.181818181818182
192,0.275,1.5097306079775223,0.8485481782946158,,,,,,167.35570069631797,126.1231761238019,309.0,56.0,6.0,0.0,5.517857142857143
193,0.5395248380129589,1.5831448961320689,0.9954877003032704,,,,,,175.93105662841492,139.38636651982011,263.0,46.0,14.0,5.0,5.717391304347826
194,0.459214501510574,1.4721762384264896,0.9951949410255655,,,,,,204.82340888319044,133.27759889548932,219.0,33.0,3.0,3.0,6.636363636363637
195,0.7486296006264683,1.5221528581653347,0.813442939854756,,,,,,171.4539944773006,117.03774319993245,30.0,4.0,7.0,3.0,7.5
196,0.5672630881378397,1.5692284345094722,0.9869059003946745,,,,,,188.03849495764823,126.9298180528811,129.0,27.0,3.0,1.0,4.777777777777778
197,0.3476454293628809,1.5343960993676373,0.9319476271513474,,,,,,197.5993525602536,131.67950385514516,134.0,18.0,20.0,7.0,7.444444444444445
198,0.48773006134969327,1.4649748746099984,0.9995655568894235,,,,,,159.49838861063066,130.31005020209864,200.0,36.0,8.0,8.0,5.555555555555555
199,0.7754551584625758,1.4488384187229961,0.7683798454072748,,,,,,185.02593585434317,146.0731051248529,149.0,32.0,5.0,6.0,4.65625
200,0.6433734939759036,1.5013206091491071,0.9398472566591992,,,,,,197.72864077977016,138.0047164960239,109.0,20.0,5.0,0.0,5.45
201,0.40037593984962405,1.5254509291335694,0.9711700804276991,,,,,,172.33415941130187,152.5177585288568,55.0,16.0,1.0,0.0,3.4375
202,0.7776781712236666,1.5556664395660216,0.7643844895015379,1.0,0.0,0.0,0.0,0.0,168.8101936729215,124.95723489911747,249.0,45.0,7.0,5.0,5.533333333333333
203,0.47134502923976607,1.443865084450308,0.997629486371581,,,,,,203.07854997743485,137.45123780249307,148.0,24.0,7.0,3.0,6.166666666666667
204,0.42872117400419285,1.5637110653094137,0.9852902199570707,,,,,,98.22520043247557,74.49833890765619,111.0,19.0,16.0,1.0,5.842105263157895
205,0.45176470588235296,1.5443005649385193,0.9932762737476305,,,,,,194.17329656062964,138.59570374734645,112.0,21.0,4.0,9.0,5.333333333333333
206,0.22136363636363637,1.5393263790238891,0.7626496577092987,,,,,,95.64613019993135,70.93115598161988,220.0,39.0,16.0,4.0,5.641025641025641
207,0.5443155452436195,1.550542146223556,0.9943260337702104,,,,,,200.97516700199378,141.04631200487844,91.0,17.0,7.0,0.0,5.352941176470588
208,0.24358974358974358,1.4174670536565952,0.8009591077369054,,,,,,201.549842081246,139.4856549394392,117.0,21.0,3.0,6.0,5.571428571428571
209,0.7150201983106867,1.5790822499183255,0.8621477257159866,,,,,,180.6917886900232,124.53674156649514,179.0,23.0,16.0,0.0,7.782608695652174
210,0.3752032520325203,1.5318050713718683,0.9545836655429578,,,,,,173.54928854811118,138.66235570221966,140.0,26.0,5.0,0.0,5.384615384615385
211,0.6892430278884463,1.2130914691141157,0.8940453210726496,,,,,,181.00580791786766,117.27570080796788,49.0,9.0,1.0,6.0,5.444444444444445
212,0.36947278911564624,1.446211167814524,0.9502664258559517,,,,,,171.09279077610358,122.22849731366067,119.0,16.0,3.0,0.0,7.4375
213,0.5997458703939009,1.1635359593201078,0.9710990566500761,,,,,,194.28340124673542,143.1033629933273,114.0,22.0,2.0,5.0,5.181818181818182
214,0.4286701208981002,1.4105344142377483,0.9852690683615519,,,,,,187.95138260258216,140.7103249785017,214.0,44.0,10.0,0.0,4.863636363636363
215,0.38674698795180723,1.537136702760275,0.9626681466935784,,,,,,173.5130030349951,115.60643965146964,165.0,30.0,5.0,8.0,5.5
216,0.5814163283716735,1.3592060131999095,0.9807884205341746,,,,,,184.07298145029324,121.16728106217454,95.0,17.0,5.0,0.0,5.588235294117647
217,0.40392706872370265,1.5547827758635715,0.9732014801871725,,,,,,179.98096416270667,135.76708786903217,139.0,27.0,5.0,0.0,5.148148148148148
218,0.28251400124455506,1.5065604471135239,0.8588537401700731,,,,,,174.9488000662711,124.73013845104369,243.0,44.0,4.0,0.0,5.5227272727272725
219,0.45816372682044326,1.4523466851857163,0.9949438680584157,,,,,,177.54960894455283,107.62309884480506,128.0,24.0,11.0,3.0,5.333333333333333
220,0.49264705882352944,1.5840531434935374,0.9998439936153068,,,,,,167.6325915921152,127.58156432477051,35.0,3.0,6.0,2.0,11.666666666666666
221,0.5510534846029174,1.567817225686205,0.9924662281243875,,,,,,212.9204348348179,159.35384764834072,107.0,23.0,4.0,0.0,4.6521739130434785
222,0.6013157894736842,1.1080627597763397,0.9701757014179979,,,,,,91.62158900026924,65.54292816563776,159.0,35.0,14.0,6.0,4.542857142857143
223,0.27,1.5132336597599954,0.8414646362081757,,,,,,196.09330262233163,129.4562345608224,97.0,20.0,2.0,12.0,4.85
224,0.4843205574912892,1.5542962630157762,0.9992905252065167,,,,,,107.66179684549203,95.69172508634172,129.0,21.0,12.0,2.0,6.142857142857143
225,0.34444444444444444,1.4565986159286668,0.9290083681703217,0.0,0.0,0.0,0.0,0.0,194.4579903218173,141.74092563547057,103.0,19.0,2.0,6.0,5.421052631578948
226,0.3833729216152019,1.454217623366152,0.9603894187955396,,,,,,181.10362365231683,116.98488150184194,83.0,16.0,2.0,4.0,5.1875
227,0.6731220657276995,1.3645084334614148,0.9117047214297413,,,,,,216.4459210396303,183.52439642083735,81.0,16.0,1.0,0.0,5.0625
228,0.39285714285714285,1.5076151252718886,0.9666186325481028,,,,,,181.98470885229713,149.55149209863248,201.0,36.0,23.0,1.0,5.583333333333333
229,0.3670668953687822,1.4978153424945198,0.9483933247851764,,,,,,181.75422966192562,120.7220360994628,70.0,12.0,1.0,4.0,5.833333333333333
230,0.3,1.4506222019772081,0.8812908992306927,,,,,,208.3227923259218,130.7122847665394,157.0,33.0,4.0,1.0,4.757575757575758
231,0.7367694431661298,1.4982031045199187,0.8315823025978655,,,,,,199.67809872954246,139.44432818607328,131.0,24.0,8.0,1.0,5.458333333333333
232,0.5092748735244519,1.5295527205206243,0.9997517750477163,,,,,,174.9167806852426,123.37485713021445,257.0,42.0,16.0,2.0,6.119047619047619
233,0.49002302379125096,1.4282162655475539,0.9997127690522427,1.0,1.0,1.0,1.0,0.0,182.49974577141924,142.8206560547821,151.0,29.0,8.0,0.0,5.206896551724138
234,0.4214749713412304,1.536472384527349,0.9821342953240406,,,,,,187.91041866747833,140.23133887390102,65.0,11.0,11.0,2.0,5.909090909090909
235,0.4242902208201893,1.5313529865856053,0.9833972412548246,,,,,,181.58227086846887,146.51479434151864,201.0,36.0,23.0,1.0,5.583333333333333
236,0.5739098300073909,1.091562499708135,0.9841801774370058,,,,,,206.83789116876167,144.64184893318364,71.0,14.0,1.0,4.0,5.071428571428571
237,0.3273209549071618,1.4959496359773876,0.9121657570939794,,,,,,146.434722996882,136.4824936553409,178.0,26.0,25.0,5.0,6.846153846153846
238,0.5610789980732177,1.4830392284479792,0.989208703690391,,,,,,175.23062427462122,136.00244314282125,223.0,26.0,18.0,1.0,8.576923076923077
239,0.5555555555555556,1.0,0.9910760598382222,,,,,,143.7043473467897,120.52178226362237,55.0,5.0,5.0,12.0,11.0
240,0.36036036036036034,1.5829442973681132,0.9429819088696832,,,,,,164.4391984898978,123.32800523401,52.0,6.0,6.0,7.0,8.666666666666666
241,0.28942398489140697,1.5242196114984479,0.8679760066782283,,,,,,162.51526851345383,123.19461230102557,112.0,14.0,3.0,11.0,8.0
242,0.3742690058479532,1.5672398400453873,0.9538936403541861,,,,,,202.184751041514,145.51879262921497,252.0,38.0,15.0,4.0,6.631578947368421
243,0.6543352601156069,1.5265463097666991,0.9301365930118571,,,,,,186.90329050072927,130.7141431606474,82.0,14.0,9.0,1.0,5.857142857142857
244,0.3076923076923077,0.9910760598382222,0.8904916402194913,,,,,,169.90629023357994,132.55410157271635,157.0,29.0,6.0,3.0,5.413793103448276
245,0.22587719298245615,1.3324089206032805,0.7707547991107984,,,,,,189.5691613690074,126.02388924786057,154.0,26.0,8.0,6.0,5.923076923076923
246,0.3090909090909091,1.3278425279968882,0.8921212805771683,1.0,1.0,1.0,0.0,1.0,191.1655842777274,136.29597614106186,96.0,20.0,4.0,6.0,4.8
247,0.5470899470899471,1.5667989076414097,0.9935922616137133,,,,,,187.41833936029693,141.34870129273511,177.0,34.0,2.0,8.0,5.205882352941177
248,0.7447983014861995,1.5685982869225263,0.8194190011814686,,,,,,195.43567782435903,137.88008074651924,102.0,18.0,2.0,8.0,5.666666666666667
249,0.5824,1.5301812168608069,0.9803192369301448,,,,,,173.50400714642808,122.55059673592201,62.0,11.0,2.0,8.0,5.636363636363637
250,0.6997876857749469,1.5467172374831537,0.8815502757111057,,,,,,164.9273944938968,115.882385515346,29.0,3.0,7.0,3.0,9.666666666666666
251,0.2211259431224608,1.3531922923162338,0.7622181193325499,,,,,,199.10240856710456,140.64188170274488,90.0,16.0,6.0,1.0,5.625
252,0.694672131147541,1.3639356997799,0.88770646552993,,,,,,157.94606674431623,140.2228939938126,305.0,39.0,20.0,1.0,7.82051282051282
253,0.46017699115044247,1.5303333274395563,0.9954192904269324,,,,,,179.1578174283957,120.89733173211309,174.0,29.0,3.0,12.0,6.0
254,0.6176470588235294,1.357871625279064,0.9596868937742169,,,,,,176.541065856883,109.74911283739401,61.0,12.0,1.0,5.0,5.083333333333333
255,0.5315660969654691,1.584942528506304,0.9971230311167436,,,,,,202.36197214050628,131.04410651089833,116.0,19.0,11.0,2.0,6.105263157894737
256,0.6682432432432432,1.495705840435152,0.9167111826992345,,,,,,190.28378712559078,116.98403868102027,197.0,29.0,4.0,2.0,6.793103448275862
257,0.7577639751552795,1.575518795437456,0.7987389792431896,,,,,,147.6851460603398,131.79069383779918,95.0,12.0,10.0,1.0,7.916666666666667
258,0.30718954248366015,1.4908776511620698,0.8899025864014879,,,,,,167.09401462117734,130.0416332906077,336.0,70.0,5.0,2.0,4.8
259,0.58578856152513,1.578484360675773,0.9786590223876364,,,,,,164.98480295803185,124.64555665124774,197.0,37.0,6.0,7.0,5.324324324324325
260,0.6807675534234627,1.4242507196338263,0.9035448180668664,,,,,,201.10558059251997,136.672317292309,46.0,9.0,1.0,5.0,5.111111111111111
261,0.46254071661237783,1.5192465550956398,0.9959474306463212,,,,,,182.35638184609826,121.21531462649429,110.0,15.0,2.0,9.0,7.333333333333333
262,0.37785588752196836,1.5416198528432816,0.956513616663146,,,,,,178.12269427244814,118.86150702073262,208.0,39.0,4.0,0.0,5.333333333333333
263,0.4390435123480988,1.5776566915626133,0.9892520581402129,,,,,,185.20433066540917,112.1656992900335,38.0,4.0,8.0,4.0,9.5
264,0.5641618497109827,1.5603689397938711,0.9880887738154454,,,,,,170.56712490167098,121.62941067713297,73.0,14.0,2.0,4.0,5.214285714285714
265,0.4400921658986175,1.5415178455358496,0.9896195630181366,,,,,,174.19486912809904,151.06130906761737,66.0,16.0,4.0,0.0,4.125
266,0.4375,1.5337862904100559,0.9886994082884974,,,,,,146.29945958546804,120.16023416671591,56.0,6.0,5.0,12.0,9.333333333333334
267,0.44103648863035433,1.4107438492734259,0.9899449952081723,,,,,,183.9758068333986,127.75649445331537,184.0,36.0,21.0,2.0,5.111111111111111
268,0.32035398230088497,1.5712906219333895,0.9047659850211622,,,,,,182.83694780040727,124.96422325380014,264.0,49.0,13.0,4.0,5.387755102040816
269,0.3382352941176471,1.4626946791920827,0.9231199835423004,,,,,,167.94612975594288,126.61836359707071,418.0,83.0,12.0,9.0,5.036144578313253
270,0.45714285714285713,1.383807735464083,0.9946937953613058,,,,,,193.48063264402805,142.5194613903659,67.0,10.0,2.0,6.0,6.7
271,0.38748627881448955,1.573586084831304,0.9631581814909494,0.0,1.0,1.0,1.0,0.0,162.78512749150735,131.96791508637583,330.0,59.0,8.0,5.0,5.593220338983051
272,0.7391304347826086,1.4426049431802972,0.828055725379504,,,,,,200.62806708378352,148.27272768499247,99.0,16.0,4.0,5.0,6.1875
273,0.2926829268292683,1.5703806464958145,0.8721617883411701,,,,,,169.39616975265352,121.89467434777055,143.0,22.0,15.0,3.0,6.5
274,0.5763546798029556,1.4173618333061064,0.983112069423409,,,,,,184.41659250684773,124.05033643399663,248.0,45.0,8.0,0.0,5.511111111111111
275,0.4309500489715965,1.4125077926477834,0.9861986951688089,,,,,,186.42487985154878,127.60317953942774,208.0,46.0,5.0,3.0,4.521739130434782
276,0.26485436893203884,1.5749341539520296,0.8339836845068365,,,,,,182.67490919384522,133.08584865508766,92.0,15.0,12.0,1.0,6.133333333333334
277,0.5088235294117647,1.4704692910959662,0.9997753472426427,,,,,,178.23487839084694,148.6520554642619,126.0,22.0,1.0,0.0,5.7272727272727275
278,0.5413844996237773,1.3703784334428164,0.9950526013998285,,,,,,174.66252185226338,121.85672851236824,218.0,37.0,15.0,3.0,5.891891891891892
279,0.38796296296296295,1.5606167295948186,0.963472387072486,,,,,,180.14389383270003,125.32227095625555,250.0,46.0,14.0,1.0,5.434782608695652
280,0.39325842696629215,1.1953399165882719,0.9668701645630142,,,,,,148.04284377757,116.3007281791477,271.0,51.0,2.0,0.0,5.313725490196078
281,0.6872117400419288,1.5074249775662034,0.8963658503082113,,,,,,192.77958052311106,137.69734928458138,113.0,22.0,5.0,3.0,5.136363636363637
282,0.27436399217221136,1.4182650659772291,0.8476572257219774,,,,,,182.072355873805,128.80435745734692,345.0,55.0,26.0,3.0,6.2727272727272725
283,0.5539622641509434,1.5671594277574188,0.9915815705176674,,,,,,173.68582113347628,122.87763516254901,237.0,45.0,11.0,2.0,5.266666666666667
284,0.6466252909231963,1.2726780187544076,0.9370458991979485,,,,,,193.40032513904646,133.28170875588626,119.0,25.0,4.0,5.0,4.76
285,0.6514188903007201,1.4399445240186597,0.9327944784978983,0.0,0.0,0.0,0.0,0.0,170.56101771474303,122.49282858827105,116.0,16.0,3.0,0.0,7.25
286,0.3333333333333333,1.550286747570317,0.9182958340544896,,,,,,179.43054606637637,121.48646145748224,173.0,28.0,16.0,7.0,6.178571428571429
287,0.6666666666666666,1.0,0.9182958340544896,,,,,,171.10906102217058,118.44706975410297,260.0,48.0,4.0,0.0,5.416666666666667
288,0.49522673031026254,1.559009301043814,0.9999342579750462,,,,,,167.61927759724483,136.5386786368203,315.0,60.0,5.0,0.0,5.25
289,0.4843238184370613,1.5579254818315715,0.9992908203314828,,,,,,170.00397769039273,120.18795321171844,101.0,16.0,2.0,4.0,6.3125
290,0.6530156366344005,1.4691114269097914,0.931345962574929,,,,,,145.45094132167364,131.01957936703505,121.0,12.0,18.0,7.0,10.083333333333334
291,0.36631716906946266,1.2661876293171281,0.9478022866946558,,,,,,193.26675865238698,124.57352135274263,191.0,30.0,22.0,5.0,6.366666666666666
292,0.5662599915860328,1.5061873762062807,0.9872946812314518,,,,,,181.58607463128885,124.4156742536888,148.0,18.0,12.0,10.0,8.222222222222221
293,0.5660592255125285,1.0918919099408817,0.9873717843287386,,,,,,181.2756464614042,117.01064054179005,32.0,4.0,3.0,7.0,8.0
294,0.5,1.0,1.0,,,,,,186.45634057909845,140.84670173074608,78.0,12.0,2.0,6.0,6.5
295,0.7929061784897025,1.5792242357147588,0.735890837620565,,,,,,178.1878451614063,155.16597433663327,98.0,16.0,7.0,2.0,6.125
296,0.4117647058823529,1.522336807154562,0.9774178175281716,,,,,,197.011991645359,104.45583138369621,113.0,17.0,9.0,6.0,6.647058823529412
297,0.467046379170057,1.582181827287551,0.9968643638632255,,,,,,96.99219850198229,65.72051392383678,232.0,44.0,8.0,2.0,5.2727272727272725
298,0.530213539300318,1.5260489235924184,0.9973644434099045,,,,,,171.41935407991065,104.31050249769456,303.0,27.0,6.0,44.0,11.222222222222221
299,0.5,1.5219280948873621,1.0,,,,,,169.06476816100192,125.18754680478406,184.0,32.0,3.0,7.0,5.75
300,0.5041502839667977,1.5242960665180245,0.9999502989976999,,,,,,155.34671089513773,119.38461594124053,114.0,28.0,9.0,3.0,4.071428571428571
301,0.2822966507177033,1.308550137556203,0.8585613163548982,,,,,,193.33754232801633,133.63356131951846,209.0,32.0,14.0,7.0,6.53125
302,0.4041916167664671,1.4358660347442527,0.9733497862164227,,,,,,202.8431249348455,135.10117196629594,109.0,17.0,21.0,4.0,6.411764705882353
303,0.29213483146067415,1.2804789211686636,0.8714630056611941,,,,,,171.4321213256787,118.35897609485401,186.0,31.0,3.0,0.0,6.0
304,0.5616020896821942,1.2755085961043675,0.9890226008104326,,,,,,158.76085789639714,131.09585233713537,181.0,31.0,3.0,2.0,5.838709677419355
305,0.7831050228310502,1.5145555654689593,0.754457156430592,,,,,,197.95852189003858,145.433851658867,101.0,19.0,1.0,4.0,5.315789473684211
306,0.6755186721991702,1.3076236243334036,0.9091883249431332,,,,,,100.70835536094397,76.78690249685638,91.0,16.0,16.0,1.0,5.6875
307,0.2675336739433349,1.5226409798511886,0.8379033088744299,,,,,,121.13674550321679,127.96688904305685,173.0,35.0,5.0,0.0,4.942857142857143
308,0.27180232558139533,1.3372813287588752,0.8440389881471743,,,,,,174.95153614644258,135.13908884306323,251.0,51.0,4.0,0.0,4.921568627450981
309,0.6176470588235294,1.5430224942057837,0.9596868937742169,,,,,,164.48060621995896,130.73733773979774,99.0,15.0,1.0,7.0,6.6
310,0.36875858909757214,1.5671883587505477,0.9497141331524462,,,,,,196.29539018615117,150.80512512474132,256.0,40.0,19.0,6.0,6.4
311,0.5098039215686274,1.5395257357184187,0.9997226475394072,,,,,,174.71812119811727,117.23611028840712,34.0,4.0,11.0,2.0,8.5
312,0.8594420600858369,1.5529681249742922,0.5856981429796206,,,,,,180.53476119573205,117.51467993404059,35.0,6.0,1.0,6.0,5.833333333333333
313,0.4444444444444444,1.3709505944546687,0.9910760598382222,,,,,,186.6519720701765,147.39977684812158,88.0,9.0,8.0,14.0,9.777777777777779
314,0.6506666666666666,1.2865068216982203,0.9334712558719094,,,,,,182.066914315219,140.2437928343762,74.0,13.0,8.0,2.0,5.6923076923076925
315,0.7777777777777778,1.0,0.7642045065086203,,,,,,189.43342806547912,132.68870675158564,67.0,9.0,3.0,8.0,7.444444444444445
316,0.3020833333333333,1.543582828171338,0.8838226609360484,1.0,0.0,0.0,0.0,0.0,180.22782571234035,112.06693416180485,154.0,24.0,12.0,9.0,6.416666666666667
317,0.593939393939394,1.5605758504146117,0.9743856052521118,,,,,,204.02230270242515,126.7175226855211,200.0,30.0,4.0,2.0,6.666666666666667
318,0.5128205128205128,1.4713544870139295,0.999525689293649,1.0,1.0,1.0,0.0,1.0,140.55645860491632,101.78630256026048,374.0,65.0,4.0,7.0,5.753846153846154
319,0.5156195156195156,1.5843377935325453,0.9992959389543853,,,,,,183.72319815871555,129.03592173198214,225.0,41.0,15.0,0.0,5.487804878048781
320,0.7460815047021944,1.4411527094993095,0.8174299244202137,,,,,,148.0136999176826,114.09849748365524,163.0,15.0,7.0,25.0,10.866666666666667
321,0.752542372881356,1.543900785126559,0.8072236353408484,,,,,,183.96627874688429,153.68138291810527,96.0,15.0,9.0,0.0,6.4
322,0.358974358974359,1.5709505944546684,0.9418285354475157,,,,,,177.33999047654822,142.8665363975141,32.0,5.0,3.0,4.0,6.4
323,0.6796511627906977,1.5153062928495287,0.9047604019091033,,,,,,180.32720910542037,144.6249459809752,57.0,13.0,1.0,0.0,4.384615384615385
324,0.3423728813559322,1.5814590934194084,0.9270713098687493,,,,,,172.86795668899137,128.41356335136547,308.0,55.0,7.0,1.0,5.6
325,0.4171899529042386,1.5079474296337154,0.9801219612498504,,,,,,175.27606324626143,115.88646838056206,37.0,5.0,8.0,2.0,7.4
326,0.4470588235294118,1.4999943274335672,0.9918977415529346,,,,,,184.73721952486397,128.5836813801967,113.0,20.0,3.0,5.0,5.65
327,0.41221033868092694,1.4969847026483467,0.9776465368515797,0.0,1.0,0.0,0.0,1.0,180.1379521871552,121.01292533929406,127.0,24.0,1.0,12.0,5.291666666666667
328,0.5809859154929577,1.5694215961605087,0.9809919111095945,,,,,,186.57706182701023,143.01459180582853,69.0,11.0,8.0,1.0,6.2727272727272725
329,0.27710843373493976,1.4315780332111978,0.8514808683852091,,,,,,180.80498853060175,140.68502687107213,120.0,21.0,3.0,10.0,5.714285714285714
330,0.5834586466165413,1.265322930430198,0.9798078796152727,,,,,,198.08899268621036,132.61203989457368,145.0,26.0,7.0,3.0,5.576923076923077
331,0.5460750853242321,0.9863049320635048,0.993865867720418,,,,,,202.66737802542983,148.1884270695771,56.0,11.0,1.0,4.0,5.090909090909091
332,0.6037800687285223,1.4563434725164315,0.9686964034179109,,,,,,180.6384787358441,120.32170419338317,54.0,10.0,4.0,3.0,5.4
333,0.5344427244582043,1.5660523372638098,0.9965743458420719,,,,,,97.69318468211247,66.17033994841563,197.0,35.0,3.0,1.0,5.628571428571429
334,0.39622641509433965,1.4809829309495606,0.9687003436508602,,,,,,187.3779208100586,138.75512677771798,118.0,18.0,3.0,0.0,6.555555555555555
335,0.4355680449618627,1.452811848387813,0.987987995068202,,,,,,182.27822826657055,124.19268295676682,58.0,7.0,9.0,2.0,8.285714285714286
336,0.43023255813953487,1.460036438198684,0.985909442028652,,,,,,195.30952997741815,147.3548485421803,66.0,10.0,2.0,6.0,6.6
337,0.6134992458521871,1.575115189261897,0.9625041940523194,,,,,,193.65884665795386,137.88781269165483,117.0,22.0,6.0,2.0,5.318181818181818
338,0.26537216828478966,1.4719328765233817,0.8347453224230781,,,,,,168.1553514528224,133.00547816621022,140.0,21.0,6.0,14.0,6.666666666666667
339,0.26621160409556316,1.4826241533649118,0.8359758450946393,,,,,,198.99135851561215,140.65552755066383,90.0,16.0,7.0,0.0,5.625
340,0.5316455696202531,1.531887389433089,0.9971085167216717,,,,,,167.51585227640066,127.3190437008105,34.0,3.0,6.0,2.0,11.333333333333334
341,0.46077210460772106,1.5654199917503653,0.9955553152910288,,,,,,162.93403573225578,119.54422189154238,111.0,18.0,1.0,0.0,6.166666666666667
342,0.3928444916755225,1.1374823464346757,0.9666106867270003,,,,,,187.5851759197727,146.95461804010657,134.0,24.0,4.0,0.0,5.583333333333333
343,0.6360686138154845,1.5035358413743545,0.9458982212181243,,,,,,189.04771884368242,129.52187288468136,83.0,14.0,9.0,1.0,5.928571428571429
344,0.6666666666666666,0.8585353254858935,0.9182958340544896,,,,,,180.35517735845565,117.40316222317011,47.0,9.0,1.0,6.0,5.222222222222222
345,0.5,1.0,1.0,,,,,,151.34349153682018,127.8130891727795,36.0,2.0,9.0,6.0,18.0
346,0.5548446069469836,1.551716006958352,0.9913034576816793,,,,,,184.60462553412643,131.55008787467497,85.0,5.0,11.0,13.0,17.0
347,0.6794871794871795,0.9426831892554922,0.9049382594235602,,,,,,189.1594299548093,146.7743508218367,69.0,10.0,3.0,7.0,6.9
348,0.6111553784860557,1.426635274432316,0.9640498931365898,,,,,,200.14336577539942,148.25256316572438,99.0,16.0,4.0,5.0,6.1875
349,0.7426722497145032,1.5324531227141756,0.8226870785569409,,,,,,139.4497308371571,150.11136490952308,64.0,17.0,1.0,0.0,3.764705882352941
350,0.6669322709163347,1.3747048764515604,0.9180300007788142,,,,,,201.49573827845265,148.76028133132564,101.0,19.0,1.0,5.0,5.315789473684211
351,0.2986478542034098,1.5578130081973276,0.8796317608658146,,,,,,197.26714472736938,141.4466674129236,236.0,43.0,4.0,0.0,5.488372093023256
352,0.30935251798561153,1.2075356175288188,0.8924246373175995,,,,,,161.00502254262324,135.80915485787355,171.0,29.0,5.0,8.0,5.896551724137931
353,0.4601571268237935,1.5460424680753713,0.9954147145739725,,,,,,195.5455809236046,138.37514428377503,113.0,21.0,4.0,9.0,5.380952380952381
354,0.4384920634920635,1.552879615101565,0.9890562164623588,,,,,,172.4167480264026,109.41634647071709,95.0,15.0,13.0,5.0,6.333333333333333
355,0.4777327935222672,1.4881423462467793,0.998568868125985,,,,,,202.44885079960974,145.74452628537637,147.0,23.0,21.0,3.0,6.391304347826087
356,0.3620689655172414,1.5037128837107905,0.944387195013346,,,,,,198.11429119713503,145.61858527174067,232.0,40.0,3.0,19.0,5.8
357,0.5714285714285714,0.9182958340544896,0.9852281360342515,,,,,,180.86442436255948,118.28338852095843,77.0,11.0,2.0,8.0,7.0
358,0.3404255319148936,1.5724818811429895,0.9252253278054431,,,,,,175.08342863624958,132.913798877689,259.0,51.0,11.0,1.0,5.078431372549019
359,0.49745331069609505,1.5660180132013495,0.999981286356967,,,,,,97.466609667106,73.02953169780017,115.0,20.0,20.0,1.0,5.75
360,0.6027027027027027,1.4780935968634794,0.9693476432915189,,,,,,194.9610901351002,141.6749644628703,113.0,22.0,5.0,3.0,5.136363636363637
361,0.4085974815458098,1.5684111227115998,0.9757581510468647,,,,,,185.38541334012754,133.83264741755988,142.0,20.0,10.0,2.0,7.1
362,0.39503252513305737,1.5207025725274617,0.9679705381402386,,,,,,174.88650392811434,123.21836089970488,283.0,52.0,1.0,2.0,5.4423076923076925
363,0.7119341563786008,1.5562081928412446,0.8662096453041307,0.0,1.0,0.0,0.0,0.0,195.38526650406348,138.15381403117667,130.0,24.0,7.0,1.0,5.416666666666667
364,0.38965087281795513,1.4746577795471545,0.9645738748461776,,,,,,186.8013485006275,136.60241216122233,205.0,41.0,4.0,0.0,5.0
365,0.317481884057971,1.158806577738755,0.9016220506416801,,,,,,180.12774888161948,119.26369272484757,200.0,42.0,2.0,0.0,4.761904761904762
366,0.7720588235294118,1.574578375854349,0.7744050105375746,,,,,,201.16025025086776,134.05856312488,107.0,20.0,3.0,5.0,5.35
367,0.5881326352530541,1.514693197668386,0.9774706116405334,,,,,,188.45051773114366,139.42663655933367,202.0,41.0,1.0,2.0,4.926829268292683
368,0.5715528490648107,1.502204642502513,0.98517651066071,,,,,,174.23418030563596,122.36002291030995,251.0,47.0,9.0,7.0,5.340425531914893
369,0.6207354895879486,1.5529077626630672,0.9575209122290722,,,,,,171.1916567281634,120.0366263549033,228.0,40.0,6.0,13.0,5.7
370,0.5524549629106322,1.4699435679660064,0.9920461546510297,,,,,,190.94564618214883,118.76995535874539,122.0,15.0,16.0,0.0,8.133333333333333
371,0.39528487229862475,1.5694876515333522,0.968125510718077,,,,,,182.2930193341456,103.16655470744423,221.0,42.0,15.0,2.0,5.261904761904762
372,0.6175359032501889,1.4205556801842798,0.9597637620985223,,,,,,158.38238409569647,129.01303624211067,56.0,11.0,8.0,0.0,5.090909090909091
373,0.5522454424188529,1.5354146486310314,0.992109683931365,,,,,,182.23135455138518,131.02245095044296,154.0,16.0,17.0,22.0,9.625
374,0.6025641025641025,1.4435859418929902,0.9694309156463242,,,,,,164.12684515878303,130.74188628133817,98.0,15.0,2.0,6.0,6.533333333333333
375,0.5536529680365296,0.7972637509735269,0.9916779839980885,,,,,,201.74480648122955,147.3747682408681,55.0,11.0,1.0,4.0,5.0
376,0.6658097686375322,1.433945153750515,0.9191503496018306,,,,,,158.84537292599995,131.1310413288936,180.0,31.0,3.0,2.0,5.806451612903226
377,0.5360501567398119,1.3879538392763158,0.9962468515122892,,,,,,160.31871656204726,141.35450802424205,94.0,18.0,6.0,2.0,5.222222222222222
378,0.40396341463414637,1.5642470605925205,0.9732218806065387,,,,,,198.56192487534983,131.52360694443212,154.0,30.0,4.0,5.0,5.133333333333334
379,0.3932938856015779,1.3329742571550909,0.9668923438432511,,,,,,188.03337741052295,143.74389516761812,79.0,13.0,11.0,2.0,6.076923076923077
